src_ip,dst_ip,src_port,dst_port,protocol,packet_length
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.102.220,224.0.0.251,5353.0,5353.0,17,77
172.17.100.71,224.0.0.251,5353.0,5353.0,17,501
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
172.17.98.8,224.0.0.251,5353.0,5353.0,17,275
172.17.103.120,224.0.0.251,5353.0,5353.0,17,497
172.17.103.167,224.0.0.251,5353.0,5353.0,17,436
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.101.40,224.0.0.251,5353.0,5353.0,17,475
172.17.103.180,224.0.0.251,5353.0,5353.0,17,431
172.17.100.140,224.0.0.251,5353.0,5353.0,17,475
172.17.100.34,224.0.0.251,5353.0,5353.0,17,497
172.17.98.3,224.0.0.251,5353.0,5353.0,17,411
172.17.99.190,224.0.0.251,5353.0,5353.0,17,647
172.17.102.219,224.0.0.251,5353.0,5353.0,17,417
172.17.102.90,224.0.0.251,5353.0,5353.0,17,666
172.17.96.167,224.0.0.251,5353.0,5353.0,17,485
172.17.96.43,224.0.0.251,5353.0,5353.0,17,417
172.17.100.113,224.0.0.251,5353.0,5353.0,17,504
172.17.96.37,224.0.0.251,5353.0,5353.0,17,827
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
172.17.103.140,224.0.0.251,5353.0,5353.0,17,576
172.17.98.54,224.0.0.251,5353.0,5353.0,17,655
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.98.199,224.0.0.251,5353.0,5353.0,17,497
172.17.97.185,224.0.0.251,5353.0,5353.0,17,467
172.17.96.133,224.0.0.251,5353.0,5353.0,17,363
172.17.101.245,224.0.0.251,5353.0,5353.0,17,513
172.17.101.86,224.0.0.251,5353.0,5353.0,17,329
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
172.17.99.178,224.0.0.251,5353.0,5353.0,17,255
172.17.100.218,224.0.0.251,5353.0,5353.0,17,923
172.17.97.118,224.0.0.251,5353.0,5353.0,17,319
172.17.98.112,224.0.0.251,5353.0,5353.0,17,355
172.17.99.188,224.0.0.251,5353.0,5353.0,17,367
172.17.97.232,224.0.0.251,5353.0,5353.0,17,521
172.17.100.173,224.0.0.251,5353.0,5353.0,17,333
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.100,224.0.0.251,5353.0,5353.0,17,381
172.17.102.71,224.0.0.251,5353.0,5353.0,17,387
172.17.100.145,224.0.0.251,5353.0,5353.0,17,319
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
172.17.98.120,224.0.0.251,5353.0,5353.0,17,295
172.17.99.151,224.0.0.251,5353.0,5353.0,17,299
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
3.233.158.111,172.17.100.71,443.0,54977.0,6,60
3.233.158.111,172.17.100.71,443.0,54977.0,6,60
172.17.96.213,224.0.0.251,5353.0,5353.0,17,403
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.103.100,224.0.0.251,5353.0,5353.0,17,291
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
172.17.96.1,172.17.100.71,53.0,54515.0,17,168
172.17.97.13,224.0.0.251,5353.0,5353.0,17,311
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.101.245,239.255.255.250,53557.0,1900.0,17,216
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,80
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.101.75,224.0.0.251,5353.0,5353.0,17,475
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.99.138,224.0.0.251,5353.0,5353.0,17,297
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,172.17.96.1,58375.0,53.0,17,83
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.99.163,224.0.0.251,5353.0,5353.0,17,262
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.96.1,172.17.100.71,53.0,58375.0,17,210
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.96.1,172.17.100.71,53.0,53280.0,17,210
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.97.175,224.0.0.251,5353.0,5353.0,17,314
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
172.17.99.148,224.0.0.251,5353.0,5353.0,17,381
172.17.96.93,224.0.0.251,5353.0,5353.0,17,571
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.101.234,224.0.0.251,5353.0,5353.0,17,255
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.96.207,224.0.0.251,5353.0,5353.0,17,453
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,79
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
172.17.96.38,224.0.0.251,5353.0,5353.0,17,567
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.192,224.0.0.251,5353.0,5353.0,17,635
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
172.17.98.110,224.0.0.251,5353.0,5353.0,17,473
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,71
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.98.31,224.0.0.251,5353.0,5353.0,17,413
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
172.17.96.26,224.0.0.251,5353.0,5353.0,17,527
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.103.30,224.0.0.251,5353.0,5353.0,17,519
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
18.67.161.87,172.17.100.71,443.0,50519.0,6,396
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
172.17.100.71,18.67.161.87,50519.0,443.0,6,695
172.17.100.71,18.67.161.87,50519.0,443.0,6,765
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
18.67.161.87,172.17.100.71,443.0,50519.0,6,64
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,79
172.17.102.86,224.0.0.251,5353.0,5353.0,17,1384
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.98.179,224.0.0.251,5353.0,5353.0,17,299
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.96.64,224.0.0.251,5353.0,5353.0,17,523
172.17.99.8,224.0.0.251,5353.0,5353.0,17,415
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.99.205,224.0.0.251,5353.0,5353.0,17,297
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
172.64.148.235,172.17.100.71,443.0,50060.0,6,78
172.17.100.71,172.64.148.235,50060.0,443.0,6,82
116.119.64.141,172.17.100.71,443.0,50287.0,17,71
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
172.64.148.235,172.17.100.71,443.0,50060.0,6,60
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
3.233.158.114,172.17.100.71,443.0,59444.0,6,60
3.233.158.114,172.17.100.71,443.0,59444.0,6,60
3.233.158.114,172.17.100.71,443.0,59444.0,6,1284
172.17.97.186,224.0.0.251,5353.0,5353.0,17,1514
172.17.97.186,224.0.0.251,,,17,1514
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,674
3.233.158.114,172.17.100.71,443.0,59444.0,6,1284
3.233.158.114,172.17.100.71,443.0,59444.0,6,1128
172.17.100.71,3.233.158.114,59444.0,443.0,6,54
172.17.100.71,3.233.158.114,59444.0,443.0,6,118
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,80
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,75
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,74
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
